yearID,Rank,G,W,L,R,AB,H,2B,3B,HR,BB,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,FP,BPF,PPF
1889,6,136,61,72,656,4673,1167,131,59,25,429,720,484,3.66,132,6,1,3573,1182,36,519,435,365,0.93,104,105
1889,6,140,60,78,779,4816,1247,171,95,36,507,924,585,4.39,114,9,4,3597,1274,33,551,610,488,0.91,95,94
1889,4,141,76,63,897,4844,1307,197,96,52,452,769,483,3.5,114,3,8,3729,1270,35,475,562,440,0.92,105,103
1889,7,135,59,75,819,4879,1356,228,35,62,377,894,633,4.85,109,3,2,3522,1365,73,420,408,419,0.92,102,104
1889,7,139,55,82,852,4947,1256,162,76,18,430,1031,583,4.36,128,0,2,3612,1373,51,457,447,611,0.89,105,108
1889,8,140,27,111,632,4955,1249,170,75,22,320,1091,655,4.81,127,2,1,3678,1529,43,475,451,584,0.9,98,100
1889,1,131,83,43,935,4671,1319,208,77,52,538,708,444,3.47,118,6,3,3453,1073,38,523,558,436,0.92,104,101
1889,3,138,75,58,880,4868,1339,239,65,43,534,787,470,3.53,130,9,1,3597,1200,35,509,479,465,0.92,98,99
1889,4,130,63,64,742,4695,1248,215,52,44,393,748,512,4,106,4,2,3459,1288,33,428,443,466,0.91,109,108
1889,5,134,61,71,726,4748,1202,209,65,42,420,801,566,4.51,125,5,1,3390,1296,42,374,345,384,0.93,91,93
1889,2,141,90,45,957,4939,1312,211,64,58,493,680,412,3,121,7,3,3711,1166,39,413,617,438,0.92,113,110
1889,8,127,41,83,632,4395,1105,151,57,25,466,892,574,4.68,113,1,0,3309,1261,37,527,388,519,0.9,94,98
1890,8,134,36,96,793,4795,1249,180,64,20,541,1199,775,6.11,125,2,0,3423,1499,67,673,351,491,0.91,92,97
1890,6,38,15,19,182,1213,278,34,16,2,125,192,140,4,36,1,0,945,307,3,123,134,109,0.92,109,110
1890,9,100,26,73,492,3475,769,116,47,13,328,733,460,4.71,96,0,0,2637,1011,21,421,230,394,0.91,97,101
1890,1,129,86,43,884,4419,1166,184,75,43,517,620,389,3.06,115,6,2,3435,1102,27,401,403,319,0.94,101,97
1890,2,133,76,56,964,4887,1354,186,93,34,502,893,520,3.95,111,4,7,3552,1334,26,570,377,531,0.9,106,105
1890,5,134,76,57,763,4722,1220,175,62,31,530,593,386,2.93,132,13,1,3561,1132,27,354,506,358,0.93,108,105
1890,1,130,81,48,992,4626,1306,223,76,54,652,767,479,3.79,105,6,2,3411,1291,49,467,345,459,0.91,103,99
1890,2,139,83,53,847,4891,1271,147,59,67,516,692,445,3.24,126,6,3,3711,1103,41,481,504,347,0.93,104,102
1890,4,138,75,62,886,4968,1311,200,95,31,492,770,459,3.39,124,5,2,3657,1238,27,503,460,492,0.91,104,103
1890,4,134,77,55,753,4644,1204,150,120,27,433,633,369,2.79,124,9,1,3570,1097,41,407,488,381,0.93,101,101
1890,7,136,44,88,630,4633,1073,132,59,21,497,832,543,4.13,129,2,0,3552,1322,33,462,306,405,0.92,94,97
1890,2,140,79,55,831,4741,1225,159,77,16,545,617,403,2.99,120,14,3,3642,976,20,471,624,393,0.93,93,93
1890,7,131,55,75,849,4804,1373,213,94,27,509,1027,537,4.23,115,1,0,3429,1386,45,571,325,532,0.9,92,94
1890,1,136,88,44,819,4687,1310,156,65,15,410,588,344,2.57,114,13,7,3618,1120,18,293,587,380,0.93,98,99
1890,6,135,63,68,713,4832,1250,208,89,25,350,698,400,3.06,115,6,1,3531,1029,14,607,612,440,0.92,95,95
1890,3,132,74,57,1018,4913,1393,204,97,66,486,875,543,4.17,111,3,6,3516,1219,37,569,449,449,0.92,108,107
1890,8,132,54,78,702,4490,1057,181,51,24,475,945,657,5.22,119,3,2,3396,1405,17,514,461,453,0.91,98,99
1890,3,133,78,53,823,4707,1267,220,78,23,522,707,440,3.32,122,9,2,3582,1210,22,486,507,396,0.92,103,102
1890,5,132,68,63,941,4855,1348,187,113,49,431,855,519,4.05,118,4,2,3462,1292,33,495,361,510,0.91,103,101
1890,8,138,23,113,597,4739,1088,160,43,20,408,1235,780,5.97,119,3,0,3528,1520,52,573,381,607,0.89,88,92
1890,6,128,60,68,835,4577,1192,168,113,35,569,892,523,4.22,121,7,0,3348,1267,32,334,318,512,0.9,92,92
1890,5,133,63,63,709,4553,1088,131,64,31,446,711,459,3.56,122,5,2,3483,1115,19,530,477,416,0.92,93,92
1890,3,139,78,58,870,4800,1308,178,73,48,474,736,487,3.67,118,4,1,3585,1127,38,447,733,472,0.91,114,111
1890,7,128,55,72,698,4469,1158,151,59,14,457,831,603,4.98,115,5,0,3267,1158,28,518,454,391,0.92,90,91
1890,4,134,68,64,739,4575,1152,152,108,24,486,689,458,3.56,122,4,2,3477,1122,23,429,533,419,0.92,103,102
1891,4,139,71,64,850,4771,1217,142,99,30,551,798,464,3.43,118,6,2,3651,1238,33,472,408,503,0.91,101,100
1891,6,137,61,76,765,4748,1233,200,69,23,464,820,516,3.86,121,8,3,3612,1272,40,459,407,432,0.92,99,99
1891,1,139,93,42,1028,4889,1341,163,100,52,651,675,410,3.03,108,9,7,3657,1158,42,497,524,392,0.93,103,99
1891,1,140,87,51,847,4956,1264,181,80,54,532,658,381,2.76,126,9,6,3723,1223,51,364,525,358,0.93,112,109
1891,2,137,82,53,832,4873,1233,159,88,60,526,730,470,3.47,114,6,3,3660,1207,53,475,477,397,0.93,106,105
1891,7,138,56,81,646,4791,1158,148,90,40,414,790,480,3.55,125,6,1,3654,1234,40,465,393,409,0.93,101,101
1891,5,141,65,74,835,5074,1294,183,88,22,519,888,484,3.5,118,1,3,3732,1371,24,466,400,485,0.92,104,103
1891,6,138,61,76,702,4697,1113,154,61,20,529,777,505,3.75,118,6,0,3639,1141,29,588,502,379,0.93,95,93
1891,7,102,43,57,549,3574,838,105,58,28,428,643,344,3.43,86,2,1,2706,921,20,446,331,389,0.91,108,110
1891,8,141,54,83,713,4833,1247,130,69,17,443,890,582,4.27,128,9,1,3678,1353,33,464,485,458,0.92,97,97
1891,3,36,21,15,227,1271,332,58,15,13,107,156,86,2.5,35,3,0,927,291,6,120,137,116,0.92,120,118
1891,3,136,71,61,754,4833,1271,189,72,46,438,711,400,2.99,117,11,3,3612,1098,27,593,651,384,0.93,96,96
1891,5,143,73,66,817,5039,1301,182,123,55,447,794,549,4.01,135,3,0,3699,1274,35,520,533,389,0.93,103,103
1891,4,138,68,69,756,4929,1244,180,51,21,482,773,509,3.73,105,3,5,3687,1280,29,505,343,443,0.92,103,102
1891,8,137,55,80,679,4794,1148,148,71,29,427,744,384,2.89,122,7,2,3591,1160,31,465,446,475,0.91,97,98
1891,2,141,85,51,976,5005,1330,169,51,58,625,753,444,3.27,103,8,5,3666,1106,50,576,621,466,0.92,108,108
1891,9,139,44,91,691,4715,1183,147,84,19,468,1067,634,4.83,123,2,2,3543,1420,44,566,486,589,0.9,95,100
1892,12,152,46,101,779,5296,1342,160,111,30,499,1020,617,4.28,131,2,2,3894,1537,51,536,437,584,0.91,103,104
1892,3,158,95,59,935,5485,1439,183,105,30,629,733,507,3.25,132,12,5,4215,1285,26,600,597,398,0.94,96,96
1892,1,152,102,48,862,5301,1324,203,51,34,526,649,425,2.86,142,15,1,4008,1156,41,460,509,454,0.92,109,107
1892,7,147,70,76,635,5063,1188,149,92,26,427,735,456,3.16,133,6,1,3894,1269,35,424,518,424,0.93,94,94
1892,5,155,82,68,766,5349,1288,155,75,44,503,731,485,3.17,130,8,2,4131,1327,39,535,437,402,0.93,99,99
1892,2,153,93,56,855,5412,1375,196,96,26,552,613,358,2.41,140,11,2,4008,1178,28,413,472,406,0.93,104,103
1892,9,154,63,89,649,5334,1208,133,61,18,433,804,500,3.34,147,9,0,4038,1358,26,447,430,469,0.92,91,93
1892,8,153,71,80,811,5291,1326,173,85,39,510,826,483,3.29,139,5,1,3966,1165,32,635,641,565,0.91,99,98
1892,4,155,87,66,860,5413,1420,225,95,50,528,690,449,2.93,131,10,5,4137,1297,24,492,502,393,0.93,100,99
1892,6,155,80,73,802,5469,1288,143,108,38,435,796,464,3.1,130,3,1,4041,1300,28,537,455,480,0.92,100,100
1892,11,155,56,94,703,5259,1187,138,53,45,607,922,627,4.2,139,4,1,4032,1466,47,543,478,453,0.92,105,104
1892,10,153,58,93,731,5204,1245,149,78,37,529,869,506,3.46,129,5,3,3945,1293,40,556,479,547,0.91,97,99
1893,8,130,60,70,820,4651,1281,164,86,27,537,893,620,4.97,104,1,2,3369,1325,29,534,275,384,0.92,102,102
1893,7,130,65,63,775,4511,1200,173,83,45,473,845,583,4.55,109,3,3,3462,1262,41,547,297,385,0.93,95,95
1893,1,131,86,43,1008,4678,1358,178,50,65,561,795,572,4.43,114,2,2,3489,1314,66,402,253,353,0.93,108,106
1893,9,128,56,71,829,4664,1299,186,93,32,465,874,597,4.81,101,4,5,3351,1278,26,553,273,421,0.92,103,104
1893,6,131,65,63,759,4617,1195,161,65,29,532,814,593,4.55,97,4,5,3516,1305,38,549,258,321,0.94,102,103
1893,3,129,73,55,976,4747,1425,222,98,32,532,839,532,4.2,110,2,2,3420,1361,35,356,242,389,0.93,106,105
1893,11,126,50,75,759,4566,1185,177,73,19,485,942,708,5.9,113,4,1,3240,1431,38,479,190,328,0.93,92,94
1893,5,136,68,64,941,4858,1424,182,101,61,504,845,577,4.29,111,6,4,3633,1271,36,581,395,432,0.92,101,100
1893,4,133,72,57,1011,5151,1553,246,90,80,468,841,618,4.68,107,4,2,3567,1359,30,521,283,318,0.94,102,101
1893,2,131,81,48,970,4834,1447,176,127,37,537,766,529,4.08,104,8,2,3501,1232,29,504,280,346,0.93,98,98
1893,10,135,57,75,745,4879,1288,152,98,10,524,829,544,4.06,114,3,4,3621,1292,38,542,301,398,0.93,100,101
1893,12,130,40,89,722,4742,1260,180,83,23,524,1032,704,5.56,110,2,0,3417,1485,54,574,292,497,0.91,97,99
1894,1,129,89,39,1171,4799,1647,271,150,33,516,819,620,5,97,1,11,3348,1371,31,472,275,293,0.94,104,103
1894,5,134,70,61,1021,4816,1507,228,130,42,466,1007,711,5.51,105,3,5,3486,1447,41,555,285,390,0.92,93,93
1894,3,133,83,49,1220,5011,1658,272,94,103,535,1002,701,5.41,108,3,1,3498,1529,89,411,262,415,0.92,113,111
1894,8,135,57,75,1041,4960,1555,265,86,65,496,1066,725,5.68,117,0,0,3444,1561,43,557,281,452,0.91,106,106
1894,10,132,55,75,910,4671,1374,224,67,61,508,1085,763,5.99,110,4,3,3441,1585,85,491,219,420,0.92,103,104
1894,6,130,68,61,932,4764,1442,241,90,37,471,896,621,4.97,106,6,1,3372,1390,54,435,254,344,0.93,104,103
1894,12,130,36,94,692,4482,1206,173,88,42,350,1001,664,5.45,113,2,1,3288,1462,39,475,258,428,0.92,93,96
1894,2,137,88,44,940,4806,1446,197,96,43,476,789,516,3.83,111,5,5,3636,1292,37,539,395,443,0.92,99,99
1894,4,129,71,57,1143,4967,1732,252,131,40,496,966,704,5.63,102,3,4,3375,1482,62,469,262,338,0.93,96,94
1894,7,132,65,65,955,4676,1458,222,124,48,434,972,724,5.6,106,2,0,3492,1552,39,457,304,354,0.93,99,98
1894,9,133,56,76,771,4610,1320,171,113,54,442,953,682,5.29,114,2,0,3483,1418,48,500,319,426,0.92,100,102
1894,11,132,45,87,882,4581,1317,218,118,59,617,1122,678,5.51,101,0,4,3321,1573,59,446,190,499,0.9,97,99
1895,1,132,87,43,1009,4725,1530,235,89,25,355,646,479,3.8,104,10,4,3402,1216,31,430,244,288,0.94,103,100
1895,5,133,71,60,867,4717,1330,189,77,39,397,834,631,4.94,103,5,6,3450,1360,41,395,216,325,0.94,92,92
1895,6,132,71,60,907,4715,1369,197,57,54,500,826,557,4.27,116,4,4,3525,1364,56,363,370,364,0.93,105,104
1895,4,133,72,58,866,4708,1401,171,85,55,422,854,597,4.67,119,3,1,3450,1422,38,432,297,401,0.92,107,107
1895,8,132,66,64,903,4684,1395,235,105,36,414,854,613,4.81,97,2,6,3441,1451,39,362,245,377,0.93,104,104
1895,2,131,84,46,917,4658,1423,194,67,29,472,720,497,3.91,108,6,3,3429,1272,33,346,326,348,0.93,106,104
1895,12,133,35,96,698,4724,1320,171,73,34,346,1090,732,5.9,104,3,1,3351,1520,40,470,245,477,0.91,94,97
1895,9,132,66,65,852,4605,1324,191,90,32,454,834,575,4.51,115,6,1,3441,1359,34,415,409,438,0.92,98,97
1895,3,133,78,53,1068,5037,1664,272,73,61,463,957,706,5.47,106,2,7,3483,1467,36,485,330,369,0.93,100,100
1895,7,134,71,61,811,4645,1349,190,89,26,376,787,527,4.05,106,4,6,3513,1263,17,500,382,392,0.93,95,95
1895,11,135,39,92,747,4781,1344,155,88,38,384,1032,737,5.76,105,1,1,3456,1562,64,439,280,380,0.93,99,101
1895,10,132,43,85,837,4577,1314,207,101,55,518,1048,646,5.28,99,0,5,3303,1507,55,465,258,444,0.91,99,101
1896,1,132,90,39,995,4719,1548,207,100,23,386,662,476,3.67,115,9,1,3504,1281,22,339,302,296,0.94,102,98
1896,10,133,58,73,692,4548,1292,174,87,28,344,764,540,4.25,97,3,1,3432,1353,39,400,259,297,0.94,94,95
1896,4,132,74,57,860,4717,1416,175,74,36,414,761,485,3.78,110,6,3,3465,1254,57,397,277,368,0.93,106,104
1896,5,132,71,57,815,4582,1311,182,97,34,409,799,569,4.41,118,2,1,3483,1302,30,467,353,367,0.93,104,104
1896,3,128,77,50,783,4360,1283,204,73,20,382,620,452,3.67,105,12,4,3324,1240,27,310,219,252,0.95,107,106
1896,2,135,80,48,840,4856,1463,207,72,28,436,650,459,3.46,113,9,5,3585,1363,27,280,336,280,0.95,106,104
1896,12,134,38,93,653,4588,1197,142,80,37,371,997,653,5.12,108,1,4,3444,1398,48,541,288,475,0.91,96,99
1896,7,133,64,67,829,4661,1383,159,87,40,439,821,573,4.54,104,1,2,3408,1303,33,403,312,365,0.93,97,96
1896,8,130,62,68,890,4680,1382,234,84,49,438,891,645,5.2,107,3,2,3351,1473,39,387,243,313,0.94,99,99
1896,6,131,66,63,787,4701,1371,169,94,27,387,741,554,4.3,108,8,1,3477,1286,18,439,362,317,0.94,96,96
1896,11,131,40,90,593,4520,1162,134,78,37,332,929,669,5.33,115,1,1,3390,1448,40,456,279,345,0.93,96,100
1896,9,133,58,73,818,4639,1328,179,79,45,516,920,582,4.61,106,2,3,3408,1435,24,435,292,398,0.92,100,101
1897,2,136,90,40,964,4872,1584,243,66,19,437,674,472,3.55,118,3,0,3591,1296,18,382,361,277,0.95,100,97
1897,7,136,61,71,802,4810,1343,202,72,24,351,845,610,4.6,114,4,2,3582,1417,34,410,256,364,0.93,94,95
1897,1,135,93,39,1025,4937,1574,230,83,45,423,665,484,3.65,115,8,7,3582,1273,39,393,329,272,0.95,106,104
1897,9,138,59,73,832,4803,1356,189,97,38,430,894,602,4.53,131,2,1,3591,1485,30,433,361,394,0.93,104,104
1897,4,134,76,56,763,4524,1311,219,69,22,380,705,525,4.09,100,4,2,3468,1375,18,329,270,273,0.94,107,106
1897,5,132,69,62,773,4604,1374,192,88,16,435,680,491,3.95,111,6,0,3357,1297,32,289,277,257,0.95,110,109
1897,11,134,52,78,669,4520,1197,160,70,40,370,859,559,4.42,114,2,0,3414,1363,39,459,267,395,0.92,97,99
1897,3,137,83,48,895,4844,1449,188,84,31,404,695,458,3.47,118,8,3,3561,1214,26,486,456,397,0.93,97,96
1897,10,134,55,77,752,4756,1392,213,83,40,399,792,590,4.6,115,4,2,3465,1415,28,364,253,296,0.94,97,97
1897,8,135,60,71,676,4590,1266,140,108,25,359,835,598,4.67,112,2,2,3459,1397,22,318,342,346,0.93,96,97
1897,12,132,29,102,588,4642,1277,149,67,31,354,1083,778,6.21,109,1,1,3381,1584,54,453,207,375,0.93,98,102
1897,6,135,61,71,781,4636,1376,194,77,36,374,793,511,4.01,102,7,6,3444,1383,27,400,348,369,0.93,99,101
1898,2,154,96,53,933,5242,1584,154,77,12,519,623,426,2.9,138,12,0,3969,1236,17,400,422,326,0.94,102,99
1898,10,149,54,91,638,5126,1314,156,66,17,328,811,578,4.01,134,1,0,3894,1446,34,476,294,334,0.94,100,99
1898,1,152,102,47,872,5276,1531,190,55,53,405,614,444,2.98,127,9,8,4020,1186,37,470,432,299,0.95,105,102
1898,4,152,85,65,828,5219,1431,175,84,18,476,679,422,2.83,137,13,0,4026,1357,17,364,323,412,0.93,100,99
1898,3,157,92,60,831,5334,1448,207,101,19,455,740,539,3.5,131,10,2,4155,1484,16,449,294,325,0.95,107,106
1898,5,156,81,68,730,5246,1379,162,56,18,545,683,474,3.2,142,9,0,4002,1429,26,309,339,296,0.95,96,95
1898,9,154,70,81,728,5193,1389,150,71,32,375,833,628,4.24,137,4,0,4002,1457,33,470,271,382,0.93,99,99
1898,7,157,77,73,837,5349,1422,190,86,34,428,800,517,3.44,141,9,1,4059,1359,21,587,558,447,0.93,97,96
1898,6,150,78,71,823,5118,1431,238,81,33,472,784,532,3.72,129,10,0,3864,1440,23,399,325,379,0.93,96,95
1898,8,152,72,76,634,5087,1313,140,88,14,336,694,501,3.41,131,10,3,3969,1400,14,346,330,340,0.94,98,99
1898,12,154,39,111,571,5214,1290,149,55,13,383,929,666,4.53,133,0,2,3972,1584,32,372,288,388,0.93,102,105
1898,11,155,51,101,704,5257,1423,177,80,36,370,939,656,4.52,129,0,1,3921,1577,29,450,371,442,0.92,100,101
1899,4,152,86,62,827,5073,1509,204,71,17,418,691,480,3.31,132,10,4,3912,1403,13,349,294,308,0.94,105,103
1899,1,150,101,47,892,4937,1436,178,97,27,477,658,458,3.25,121,9,9,3807,1320,32,463,331,314,0.94,102,102
1899,2,153,95,57,858,5290,1517,178,90,39,431,645,488,3.26,138,13,4,4044,1273,44,432,385,295,0.95,109,108
1899,8,152,75,73,812,5148,1428,173,82,27,406,763,498,3.37,147,8,1,3993,1433,20,330,313,428,0.93,97,97
1899,6,156,83,67,856,5225,1439,194,105,13,485,770,560,3.7,130,8,5,4083,1484,26,370,360,339,0.94,102,102
1899,12,154,20,134,529,5279,1333,142,50,12,289,1252,895,6.37,138,0,0,3792,1844,43,527,215,388,0.93,89,96
1899,9,155,75,77,827,5307,1484,192,68,40,436,775,518,3.45,134,5,2,4053,1509,33,323,287,382,0.93,100,100
1899,10,152,60,90,734,5092,1431,161,65,23,387,863,609,4.29,138,4,0,3834,1454,19,628,397,433,0.93,97,97
1899,3,154,94,58,916,5353,1613,241,83,31,441,743,514,3.47,129,15,2,3999,1398,17,370,281,379,0.94,97,96
1899,7,154,76,73,834,5450,1574,196,122,27,384,765,546,3.6,117,9,4,4092,1464,27,437,334,361,0.94,100,99
1899,5,155,84,67,819,5304,1514,172,88,47,468,739,500,3.36,134,7,1,4020,1476,41,321,331,399,0.93,102,103
1899,11,155,54,98,743,5256,1429,162,87,47,350,983,712,4.93,131,3,0,3900,1649,35,422,328,403,0.93,99,101
1900,1,142,82,54,816,4860,1423,199,81,26,421,722,529,3.89,104,8,4,3675,1370,30,405,300,303,0.94,106,104
1900,4,142,66,72,778,4952,1403,163,68,48,395,739,513,3.72,116,8,2,3720,1263,59,463,340,271,0.95,112,111
1900,6,146,65,75,635,4907,1276,202,51,33,343,751,456,3.23,137,9,1,3813,1375,21,324,357,418,0.93,96,98
1900,7,144,62,77,703,5026,1335,178,83,33,333,745,542,3.83,118,9,1,3822,1383,28,404,399,341,0.94,98,99
1900,8,141,60,78,713,4724,1317,177,61,23,369,823,531,3.96,113,4,0,3621,1423,26,442,277,439,0.92,95,98
1900,3,141,75,63,810,4969,1439,187,82,29,440,792,571,4.12,116,7,3,3744,1506,29,402,284,330,0.94,99,98
1900,2,140,79,60,733,4817,1312,185,100,26,327,612,418,3.06,114,11,1,3687,1232,24,295,415,322,0.94,101,98
1900,5,142,65,75,744,4877,1420,141,81,36,406,748,507,3.75,117,12,0,3651,1373,37,299,325,331,0.94,99,98
1901,5,135,68,65,760,4589,1348,179,111,24,369,750,480,3.73,115,4,3,3474,1313,21,344,271,401,0.92,104,105
1901,2,138,79,57,759,4866,1353,183,104,37,331,608,411,3.04,123,7,1,3651,1178,33,294,396,329,0.94,98,96
1901,3,137,79,57,744,4879,1399,206,93,32,312,600,423,3.14,111,7,5,3639,1244,18,435,583,281,0.95,103,101
1901,5,140,69,69,531,4746,1180,135,36,28,303,556,407,2.9,128,11,0,3789,1196,29,349,558,279,0.95,109,109
1901,1,137,83,53,819,4725,1303,173,89,32,475,631,403,2.98,110,11,2,3654,1250,27,312,394,345,0.94,97,95
1901,6,140,53,86,578,4844,1250,153,61,18,314,699,459,3.33,131,2,0,3723,1348,27,324,586,336,0.94,96,98
1901,8,142,52,87,561,4914,1232,173,70,38,323,818,586,4.17,126,4,0,3795,1469,51,365,542,355,0.94,94,96
1901,7,138,54,82,667,4833,1311,197,68,12,243,831,541,4.12,122,7,4,3546,1365,22,464,334,329,0.94,96,97
1901,3,136,74,61,741,4676,1303,180,80,29,380,694,436,3.3,118,8,2,3564,1328,22,313,307,410,0.93,105,105
1901,8,139,48,89,641,4795,1250,192,66,26,325,828,549,4.06,107,3,4,3654,1383,32,395,376,393,0.93,95,98
1901,7,141,52,85,544,4839,1225,167,46,19,303,755,530,3.87,118,11,1,3696,1389,24,377,542,343,0.94,96,100
1901,4,137,74,62,805,4882,1409,239,87,35,301,761,533,4,124,6,1,3600,1346,20,374,350,331,0.94,104,103
1901,2,140,83,57,668,4793,1275,194,58,24,430,543,397,2.87,125,15,2,3738,1221,19,259,480,262,0.95,102,102
1901,1,140,90,49,776,4913,1407,182,92,29,386,534,357,2.58,119,15,4,3732,1198,20,244,505,285,0.95,103,98
1901,4,142,76,64,792,5039,1430,187,94,39,314,689,519,3.68,118,5,5,3807,1333,39,332,445,305,0.94,95,96
1901,6,138,61,72,682,4772,1282,191,83,33,356,771,538,4.09,118,8,2,3549,1396,51,284,308,323,0.94,98,100
1902,8,141,50,88,715,4760,1318,202,107,33,417,848,582,4.33,119,3,1,3630,1531,30,354,258,347,0.93,104,105
1902,3,138,77,60,664,4875,1356,195,95,42,275,600,415,3.02,123,6,1,3714,1217,27,326,431,255,0.95,103,100
1902,2,141,75,63,564,4845,1242,147,49,19,319,519,375,2.69,132,14,3,3768,1113,10,363,536,275,0.95,101,99
1902,3,142,73,64,572,4728,1178,142,39,14,398,516,365,2.61,124,14,4,3777,1233,16,372,523,236,0.95,101,102
1902,4,138,74,60,675,4654,1248,170,50,14,411,602,463,3.41,116,11,0,3663,1269,30,331,346,259,0.95,96,95
1902,5,141,68,69,530,4802,1200,131,40,6,353,501,313,2.21,132,17,2,3825,1235,9,279,437,311,0.94,97,97
1902,4,141,70,70,633,4908,1383,188,77,18,297,566,368,2.67,130,9,1,3717,1228,15,352,430,322,0.94,109,108
1902,5,137,69,67,686,4840,1401,248,68,33,308,667,439,3.28,116,16,3,3612,1199,26,411,361,287,0.95,96,96
1902,7,137,52,83,566,4644,1167,141,55,22,359,657,471,3.56,116,9,3,3570,1267,20,370,245,332,0.94,105,105
1902,8,139,48,88,401,4571,1088,147,34,8,252,590,384,2.82,118,11,1,3678,1193,16,332,501,330,0.94,99,101
1902,1,137,83,53,775,4762,1369,235,67,38,343,636,445,3.29,114,5,2,3648,1292,33,368,455,266,0.95,104,103
1902,7,138,56,81,484,4615,1139,110,43,5,356,649,471,3.5,118,8,3,3633,1323,12,334,504,305,0.94,104,105
1902,1,142,103,36,775,4926,1410,189,95,18,372,440,323,2.3,131,21,3,3792,1142,4,250,564,247,0.95,104,99
1902,2,140,78,58,619,4736,1254,208,61,29,373,607,462,3.34,120,7,2,3732,1273,36,343,348,274,0.95,99,99
1902,6,140,56,78,517,4751,1226,116,37,10,273,695,473,3.47,112,7,4,3681,1399,16,338,400,323,0.94,96,99
1902,6,138,61,75,707,4734,1338,262,66,47,329,790,585,4.36,130,2,1,3621,1403,56,312,300,316,0.94,101,104
1903,1,141,91,47,708,4919,1336,222,113,48,262,504,358,2.57,123,20,4,3765,1142,23,269,579,235,0.95,105,102
1903,5,139,70,66,667,4534,1201,177,56,15,522,682,467,3.44,118,11,4,3663,1276,18,377,438,284,0.95,97,98
1903,6,140,58,80,578,4682,1145,176,47,25,398,699,456,3.34,125,8,1,3684,1310,30,460,516,351,0.93,96,98
1903,7,138,60,77,516,4670,1152,176,49,14,325,613,414,3.02,114,9,4,3705,1233,23,287,391,297,0.94,96,95
1903,3,139,82,56,695,4733,1300,191,62,9,422,599,382,2.77,117,6,6,3720,1182,14,354,451,314,0.94,97,96
1903,4,141,74,65,765,4857,1399,228,92,28,403,656,420,3.07,126,11,1,3690,1277,14,378,480,312,0.94,111,109
1903,3,140,77,63,639,4773,1265,231,95,31,259,579,377,2.73,125,20,1,3729,1161,16,271,521,322,0.94,98,96
1903,5,137,65,71,567,4582,1229,162,91,12,292,539,365,2.75,123,15,2,3588,1169,19,336,554,281,0.95,96,97
1903,2,142,84,55,729,4741,1290,181,49,20,379,567,414,2.95,115,8,8,3786,1257,20,371,628,287,0.95,104,102
1903,4,136,72,62,579,4565,1136,193,62,18,332,573,411,3.08,111,7,2,3603,1171,19,245,463,264,0.95,106,105
1903,2,137,75,60,597,4673,1236,227,68,32,268,519,400,2.98,112,10,1,3621,1124,20,315,728,217,0.96,105,103
1903,7,139,49,86,617,4781,1283,186,62,12,338,738,533,3.96,126,5,3,3636,1347,21,425,381,299,0.94,92,95
1903,1,141,91,49,793,4988,1429,208,110,34,364,613,404,2.91,117,16,5,3753,1215,9,384,454,289,0.95,103,99
1903,6,139,65,74,500,4639,1133,166,68,12,271,525,376,2.77,124,12,3,3666,1220,26,237,511,268,0.95,97,98
1903,8,139,43,94,505,4689,1176,138,65,8,277,795,494,3.67,111,4,2,3636,1353,25,430,419,321,0.94,97,100
1903,8,140,43,94,437,4613,1066,172,72,17,257,691,519,3.82,122,6,3,3669,1333,38,306,452,262,0.95,102,105
1904,1,157,95,59,608,5231,1294,194,105,26,347,466,331,2.12,148,21,1,4218,1208,31,233,612,236,0.96,106,103
1904,6,154,56,97,497,4917,1142,159,53,15,411,614,401,2.7,135,12,2,4011,1281,27,414,453,343,0.94,97,100
1904,7,155,55,98,491,5135,1217,153,50,24,316,749,514,3.43,136,13,0,4044,1405,25,500,544,338,0.94,96,101
1904,3,156,89,65,600,5027,1217,193,68,14,373,482,353,2.3,134,26,3,4140,1161,13,303,550,238,0.96,96,95
1904,2,156,93,60,599,5210,1294,157,62,22,298,517,353,2.3,139,18,6,4149,1150,16,402,618,282,0.95,100,98
1904,3,157,88,65,695,5231,1332,189,92,21,399,547,362,2.34,142,12,2,4176,1256,13,343,502,301,0.95,109,107
1904,4,154,86,65,647,5152,1340,225,90,27,307,482,334,2.22,141,20,0,4068,1273,10,285,627,255,0.95,99,98
1904,7,162,62,90,505,5321,1231,154,69,11,344,627,440,2.77,143,15,2,4290,1345,16,433,556,273,0.95,97,98
1904,1,158,106,47,744,5150,1347,202,65,31,434,476,337,2.17,127,21,15,4188,1151,36,349,707,289,0.95,104,100
1904,2,155,92,59,598,5220,1354,195,91,27,312,526,394,2.57,123,15,1,4140,1180,29,311,684,275,0.95,105,104
1904,5,155,81,70,557,5088,1266,197,77,31,313,503,355,2.35,136,26,0,4083,1149,13,366,887,250,0.95,105,103
1904,8,155,52,100,571,5103,1268,170,54,23,377,784,504,3.39,131,10,2,4017,1418,22,425,469,401,0.93,99,100
1904,4,156,87,66,675,5160,1333,164,102,15,391,592,433,2.89,133,15,1,4044,1273,13,379,455,291,0.95,103,100
1904,6,156,65,87,481,5291,1266,153,53,10,332,604,443,2.83,135,13,1,4230,1335,25,333,577,267,0.96,94,96
